,repo_name,link,id_oai,status_code,internal_error,messege
173,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/366,200,NaN,NaN
174,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/231,200,NaN,NaN
175,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/374,200,NaN,NaN
176,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/140,200,NaN,NaN
177,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/276,200,NaN,NaN
178,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/389,200,NaN,NaN
179,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/282,200,NaN,NaN
180,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/344,200,NaN,NaN
181,Repositorio Institucional CIDESI,https://cidesi.repositorioinstitucional.mx/oai/request,oai:cidesi.repositorioinstitucional.mx:1024/167,200,NaN,NaN
182,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/164,200,NaN,NaN
183,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/282,200,NaN,NaN
184,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/178,200,NaN,NaN
185,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/54,200,NaN,NaN
186,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/470,200,NaN,NaN
187,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/122,200,NaN,NaN
188,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/243,200,NaN,NaN
189,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/535,200,NaN,NaN
190,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/237,200,NaN,NaN
191,REPOSITORIO INSTITUCIONAL CIDETEQ,https://cideteq.repositorioinstitucional.mx/oai/request,oai:cideteq.repositorioinstitucional.mx:1021/375,200,NaN,NaN
192,Repositorio Institucional CIBNOR,https://cibnor.repositorioinstitucional.mx/oai/request,NOT FOUND,NOT FOUND,NOT FOUND,NOT FOUND
193,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/38,200,NaN,NaN
194,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:cide.repositorioinstitucional.mx:1011/25,200,NaN,NaN
195,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/68,200,NaN,NaN
196,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/85,200,NaN,NaN
197,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/94,200,NaN,NaN
198,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/64,200,NaN,NaN
199,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/80,200,NaN,NaN
200,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/67,200,NaN,NaN
201,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:conacyt.repositorioinstitucional.mx:1000/75,200,NaN,NaN
202,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/54,200,NaN,NaN
203,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/1190,200,NaN,NaN
204,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/395,200,NaN,NaN
205,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/1099,200,NaN,NaN
206,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/377,200,NaN,NaN
207,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/807,200,NaN,NaN
208,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/380,200,NaN,NaN
209,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/1555,200,NaN,NaN
210,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/408,200,NaN,NaN
211,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/197,200,NaN,NaN
212,Repositorio Institucional de COLMICH,https://colmich.repositorioinstitucional.mx/oai/request,oai:colmich.repositorioinstitucional.mx:1016/1189,200,NaN,NaN
213,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/173,200,NaN,NaN
214,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/76,200,NaN,NaN
215,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/140,200,NaN,NaN
216,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/292,200,NaN,NaN
217,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/206,200,NaN,NaN
218,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/281,200,NaN,NaN
219,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/265,200,NaN,NaN
220,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/187,200,NaN,NaN
221,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/203,200,NaN,NaN
222,Repositorio Institucional de CENTROGEO,https://centrogeo.repositorioinstitucional.mx/oai/request,oai:centrogeo.repositorioinstitucional.mx:1012/72,200,NaN,NaN
223,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/386,200,NaN,NaN
224,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/800,200,NaN,NaN
225,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/853,200,NaN,NaN
226,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/908,200,NaN,NaN
227,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/382,200,NaN,NaN
228,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/781,200,NaN,NaN
229,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/536,200,NaN,NaN
230,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/1051,200,NaN,NaN
231,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/857,200,NaN,NaN
232,REPOSITORIO INSTITUCIONAL DEL CIO,https://cio.repositorioinstitucional.mx/oai/request,oai:cio.repositorioinstitucional.mx:1002/198,200,NaN,NaN
233,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/355,200,NaN,NaN
234,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/873,200,NaN,NaN
235,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/934,200,NaN,NaN
236,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/779,200,NaN,NaN
237,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/923,200,NaN,NaN
238,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/957,200,NaN,NaN
239,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/1087,200,NaN,NaN
240,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/1042,200,NaN,NaN
241,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/601,200,NaN,NaN
242,Repositorio Institucional CIMAT,https://cimat.repositorioinstitucional.mx/oai/request,oai:cimat.repositorioinstitucional.mx:1008/501,200,NaN,NaN
243,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/562,200,NaN,NaN
244,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/858,200,NaN,NaN
245,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/125,200,NaN,NaN
246,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/1539,200,NaN,NaN
247,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/2041,200,NaN,NaN
248,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/2034,200,NaN,NaN
249,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/1294,200,NaN,NaN
250,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/2311,200,NaN,NaN
251,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/2085,200,NaN,NaN
252,Repositorio Institucional de ECOSUR,https://ecosur.repositorioinstitucional.mx/oai/request,oai:ecosur.repositorioinstitucional.mx:1017/764,200,NaN,NaN
253,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1264,200,NaN,NaN
254,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1389,200,NaN,NaN
255,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1332,200,NaN,NaN
256,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1401,200,NaN,NaN
257,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/963,200,NaN,NaN
258,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1246,200,NaN,NaN
259,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/1291,200,NaN,NaN
260,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/891,200,NaN,NaN
261,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/90,200,NaN,NaN
262,"Repositorio institucional del CIAD, A.C.",https://ciad.repositorioinstitucional.mx/oai/request,oai:ciad.repositorioinstitucional.mx:1006/247,200,NaN,NaN
263,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/53,200,NaN,NaN
264,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/79,200,NaN,NaN
265,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/263,200,NaN,NaN
266,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/287,200,NaN,NaN
267,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/261,200,NaN,NaN
268,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/571,200,NaN,NaN
269,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/373,200,NaN,NaN
270,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/531,200,NaN,NaN
271,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/132,200,NaN,NaN
272,Repositorio Institucional de El Colegio de la Frontera Norte,https://colef.repositorioinstitucional.mx/oai/request,oai:colef.repositorioinstitucional.mx:1014/423,200,NaN,NaN
273,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/725,200,NaN,NaN
274,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/738,200,NaN,NaN
275,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/645,200,NaN,NaN
276,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/626,200,NaN,NaN
277,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/678,200,NaN,NaN
278,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/245,200,NaN,NaN
279,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/81,200,NaN,NaN
280,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/388,200,NaN,NaN
281,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/210,200,NaN,NaN
282,CIATEQ Digital,https://ciateq.repositorioinstitucional.mx/oai/request,oai:ciateq.repositorioinstitucional.mx:1020/62,200,NaN,NaN
283,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/76,200,NaN,NaN
284,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/72,500,NaN,NaN
285,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/74,200,NaN,NaN
286,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/70,200,NaN,NaN
287,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/461,200,NaN,NaN
288,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/77,200,NaN,NaN
289,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/239,200,NaN,NaN
290,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/414,200,NaN,NaN
291,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/75,200,NaN,NaN
292,"Ameyalli - Repositorio Universitario Especializado en Comunicación Pública de la Ciencia de la DGDC, UNAM",https://ru.ameyalli.dgdc.unam.mx/oai/request,oai:ru.ameyalli.dgdc.unam.mx:123456789/582,200,NaN,NaN
293,Athenea Digital FFyL,https://ru.atheneadigital.filos.unam.mx/oai/request,NOT FOUND,NOT FOUND,NOT FOUND,NOT FOUND
294,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/60,200,NaN,NaN
295,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/63,200,NaN,NaN
296,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:cide.repositorioinstitucional.mx:1011/35,200,NaN,NaN
297,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/64,200,NaN,NaN
298,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/46,200,NaN,NaN
299,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:conacyt.repositorioinstitucional.mx:1000/107,200,NaN,NaN
300,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/44,200,NaN,NaN
301,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:conacyt.repositorioinstitucional.mx:1000/73,200,NaN,NaN
302,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/80,200,NaN,NaN
303,Aggregator of Repositorio Nacional,https://oai-pmh.repositorionacionalcti.mx/resource/oai-pmh,oai:ipicyt.repositorioinstitucional.mx:1010/86,200,NaN,NaN
304,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:oai:erevistas.uacj.mx:article-3114,200,NaN,NaN
305,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:omp.omp.uacj.mx:publicationFormat-61,200,NaN,NaN
306,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:omp.omp.uacj.mx:publicationFormat-55,200,NaN,NaN
307,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:oai:erevistas.uacj.mx:article-102,200,NaN,NaN
308,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:oai:erevistas.uacj.mx:article-3184,200,NaN,NaN
309,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:oai:erevistas.uacj.mx:article-2704,200,NaN,NaN
310,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:ojs.148.210.21.112:article-17,200,NaN,NaN
311,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:oai:erevistas.uacj.mx:article-1095,200,NaN,NaN
312,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:omp.omp.uacj.mx:publicationFormat-65,200,NaN,NaN
313,Repositorio Institucional de la Universidad Autónoma de Ciudad Juárez,http://ri.uacj.mx/vufind/OAI/conacyt,oai:uacj.mx:oai:omp.omp.uacj.mx:publicationFormat-75,200,NaN,NaN
314,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1453,200,NaN,NaN
315,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1241,200,NaN,NaN
316,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1363,200,NaN,NaN
317,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1396,200,NaN,NaN
318,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1400,200,NaN,NaN
319,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1235,200,NaN,NaN
320,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1387,200,NaN,NaN
321,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1245,200,NaN,NaN
322,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1261,200,NaN,NaN
323,Repositorio Institucional de la Universidad Autónoma de Tamaulipas,https://riuat.uat.edu.mx/oai/conacyt,oai:riuat.uat.edu.mx:123456789/1416,200,NaN,NaN
324,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/243,200,NaN,NaN
325,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/235,200,NaN,NaN
326,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/367,200,NaN,NaN
327,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/200,200,NaN,NaN
328,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/241,200,NaN,NaN
329,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/238,200,NaN,NaN
330,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/205,200,NaN,NaN
331,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/143,200,NaN,NaN
332,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/385,200,NaN,NaN
333,Repositorio Institucional Aramara,http://aramara.uan.mx:8080/oai/conacyt,oai:dspace.uan.mx:123456789/436,200,NaN,NaN
334,Repositorio del Instituto Nacional de Pediatría,http://repositorio.pediatria.gob.mx:8180/oai/request,NOT FOUND,NOT FOUND,NOT FOUND,NOT FOUND
335,Repositorio Institucional de la Universidad de Guanajuato,http://www.repositorio.ugto.mx/oai/public,oai:repositorio.ugto.mx:20.500.12059/1752,200,idDoesNotExist,The given id does not exist
336,Repositorio Institucional de la Universidad de Guanajuato,http://www.repositorio.ugto.mx/oai/public,oai:repositorio.ugto.mx:20.500.12059/2715,200,idDoesNotExist,The given id does not exist
337,Repositorio Institucional de la Universidad de Guanajuato,http://www.repositorio.ugto.mx/oai/public,oai:repositorio.ugto.mx:20.500.12059/4651,200,idDoesNotExist,The given id does not exist
